session_id,user_id,start_time,energy_kWh,ip_address,geo_location,cpu_usage_percent,packets_per_sec,end_time,amount_INR,anomaly_type
c941f765-a877-4941-8bac-32a86d0ce388,1042,2024-12-28 22:09:38,24.93,85.30.45.100,"-22.507240,156.985232",13.17,121,2024-12-28 22:47:01.700,461.2,none
df711dea-5eca-46ec-99d5-c51cd894ab0a,1024,2025-01-17 00:57:19,46.94,172.205.134.32,"-63.514879,-101.530713",17.19,54,2025-01-17 02:07:43.600,868.39,none
955d501f-4b78-415b-96a8-aec730a3ac39,1032,2025-06-13 17:43:52,61.99,139.175.193.43,"16.860423,125.240068",14.06,77,2025-06-13 19:16:51.100,0.0,payment_fraud
dafc2710-ddc5-4d8c-aca9-8d026c617e79,1014,2025-07-03 16:19:04,30.6,164.24.183.208,"56.252898,-164.292280",27.26,71,2025-07-03 17:04:58.000,566.1,none
e1f7be68-c0a3-4ecd-bd9d-b5f3838c3ec4,1022,2025-07-19 00:13:30,32.53,163.224.246.41,"-44.390534,55.451847",15.2,72,2025-03-22 20:23:36.700,601.81,multi_user_conflict
aa74e1a6-2b82-4509-b5cb-ea74e0458b05,1003,2025-05-11 06:02:31,25.84,164.71.87.88,"-29.069609,-25.401181",29.38,165,2025-05-11 06:41:16.600,478.04,none
1fb51fb8-43a7-4c34-9481-2af889c56ca8,1045,2025-06-23 03:28:36,51.4,163.167.2.13,"67.3571735,172.015463",36.07,77,2025-06-23 04:45:42.000,950.9,none
8a732cf3-6a43-4250-8ee4-715251d7fdf6,1002,2024-11-02 06:09:52,9.54,12.129.168.152,"35.1032575,109.323705",11.51,140,2024-11-02 06:24:10.600,0.0,payment_fraud
0fc81a20-086b-4fc5-a343-0cee8ee14d9b,1020,2025-09-30 15:53:42,63.28,3.78.183.58,"18.265268,-37.616213",22.91,130,2025-09-30 17:28:37.200,1170.68,none
239d43f9-a58d-4737-85ad-953da3950c85,1014,2025-01-27 09:16:44,66.14,5.83.106.74,"84.7387465,15.514552",12.44,59,2025-01-27 10:55:56.600,1223.59,none
d6e2eebb-9fe8-411c-a451-d2ed2fa87d6c,1029,2025-09-21 22:47:19,24.45,33.125.248.56,"-70.3535345,-49.369172",13.03,66,2025-09-21 23:23:59.500,452.32,none
71ecbeab-cdd3-48cc-83b1-83f9698e2086,1035,2025-05-13 21:57:41,24.61,102.170.247.11,"-4.9110405,-133.801279",39.95,92,2025-05-13 22:34:35.900,455.28,none
c2913ba0-c4af-4f11-94a9-dfcec4b0fe3e,1014,2025-04-13 01:45:31,66.82,32.239.249.14,"53.6619865,-30.902796",25.16,77,2025-04-13 03:25:44.800,0.0,payment_fraud
38c8814e-8e36-4e26-8499-90a05ed26918,1008,2025-04-14 19:18:53,12.54,182.250.140.234,"5.6504635,49.036876",22.86,146,2025-04-14 19:37:41.600,231.99,none
85b8f188-c993-4760-8198-3250bcaefd25,1043,2025-05-30 06:06:03,53.43,22.189.52.96,"14.216767,-46.167178",20.55,169,2025-06-01 12:46:20.700,988.46,multi_user_conflict
b1606a95-cc7d-4e52-9b34-776b362d051e,1023,2025-02-25 18:59:00,9.14,219.156.117.37,"-21.497267,-142.689577",17.98,177,2025-02-25 19:12:42.600,169.09,none
16eb1ac1-67cd-4afa-8a31-dea27aa4bdfd,1004,2025-10-21 03:52:33,48.65,136.31.144.38,"-66.8585235,86.965060",13.05,162,2025-10-21 05:05:31.500,900.02,none
db5c6886-5e53-4253-aa75-1fc80bd7b7b9,1043,2024-11-20 19:32:15,33.07,21.78.35.227,"-2.9369585,-135.046274",21.83,59,2024-11-20 20:21:51.300,611.79,none
a19b3cfe-bd5e-4419-b51e-38a40106d7ed,1013,2025-04-02 13:01:58,47.73,15.128.154.243,"28.477253,-56.272392",32.96,197,2025-04-02 14:13:33.700,883.0,none
de1e5c48-8f04-4643-9588-b882dc20a579,1010,2025-09-29 04:58:55,20.06,121.151.216.9,"-89.265829,-140.307914",33.0,179,2025-09-29 05:29:00.400,371.11,none
2aefb8a9-083c-4f70-aceb-37c4a9b736b5,1034,2025-07-05 07:26:43,47.45,39.43.228.230,"44.6652105,-87.207497",32.32,129,2025-07-05 08:37:53.500,877.82,multi_user_conflict
f660d5aa-8c15-4974-8bd3-a6dee01f1511,1020,2024-10-28 06:17:19,34.19,120.193.63.70,"32.7920415,-72.403028",39.27,98,2024-10-28 07:08:36.100,632.52,none
bc89f8b2-820c-4c29-944f-11c871312d8a,1039,2025-06-20 16:39:37,54.33,186.193.63.125,"69.0386805,108.234364",21.2,98,2025-06-20 18:01:06.700,1005.1,none
853b91ab-ffdd-4888-a8de-23486f2f5cad,1050,2025-07-01 22:12:02,22.98,200.26.123.110,"71.4424985,-59.657599",34.17,162,2025-07-01 22:46:30.200,425.13,multi_user_conflict
7454b77c-bf50-4837-98bd-5425bc17f758,1014,2025-04-12 22:01:11,60.22,76.127.150.213,"-63.842927,-111.219646",10.05,156,2025-04-12 23:31:30.800,1114.07,none
cc688ab6-d4eb-4c58-9c91-3675608ae333,1030,2025-08-05 05:18:42,73.87,213.198.224.224,"4.146820,-66.181420",21.36,159,2025-08-05 07:09:30.300,1366.6,none
e766ee55-91c0-45af-8760-5b0147be906c,1028,2024-12-06 12:36:45,73.33,61.107.95.252,"87.8265265,-75.931853",10.63,145,2024-12-06 14:26:44.700,1356.6,none
7de96c4d-c3a7-487d-ab1e-35682675a3fc,1034,2025-03-12 00:58:27,50.84,151.89.107.150,"12.126020,-141.238629",14.97,137,2025-03-12 02:14:42.600,940.54,none
a0058f74-baf0-4934-9518-01bae67a4e33,1046,2025-09-24 10:13:08,51.99,164.77.0.122,"4.366799,-54.211584",38.43,165,2025-09-24 11:31:07.100,961.82,none
cd65ae9e-fd24-4506-8054-730991fac8f2,1050,2025-06-05 09:36:25,29.54,105.73.28.20,"24.9869435,44.278458",38.37,65,2025-06-05 10:20:43.600,546.49,none
dd74b2af-74aa-430d-8d09-c74a8d778aa3,1032,2025-07-11 17:47:57,53.23,129.250.224.26,"58.135254,21.781270",21.49,109,2025-07-11 19:07:47.700,984.76,none
b3976a16-b48a-47de-91c8-346f6ff07eb0,1049,2025-08-07 14:29:37,6.74,89.119.38.63,"55.328869,-23.398743",39.73,151,2025-08-07 14:39:43.600,124.69,none
6b4cc342-e0f1-4afa-802c-d298978e2ca1,1043,2025-08-07 22:25:44,20.44,144.236.3.193,"47.2949715,4.852570",93.27491718932542,4954,2025-08-07 22:56:23.600,378.14,dos_attack
61d2d69c-b2c1-4d06-ae40-d2f730a8410a,1032,2025-05-02 12:29:43,27.22,165.4.192.236,"-5.320245,68.463289",18.6,74,2025-05-02 13:10:32.800,503.57,none
f82c84f1-1f0b-4783-befc-fc3588c58ab6,1043,2025-03-30 10:15:24,19.49,74.67.187.155,"23.9109905,-97.533693",19.57,94,2025-03-30 10:44:38.100,360.56,none
d962ea90-ca9a-4b12-9432-561f779b11f0,1047,2025-08-07 22:27:00,63.76,204.168.186.20,"45.5314285,-165.986704",35.94,184,2025-08-08 00:02:38.400,1179.56,none
ef4bff0d-fafa-49ac-b6d4-6a7726357d34,1040,2024-11-11 11:48:36,27.58,128.150.128.234,"-15.118473,-172.310221",37.07,64,2024-11-11 12:29:58.200,510.23,none
911a3d68-0d47-425a-bede-f5f3b33a88bb,1027,2025-01-31 05:48:23,44.14,175.55.67.40,"-28.396251,-178.247687",23.38,92,2025-01-31 06:54:35.600,816.59,none
d8b07e04-da4d-46ee-9eef-8099ffc141b9,1003,2025-07-11 08:31:07,21.95,160.14.245.47,"-26.8339135,-137.386460",16.86,98,2025-07-11 09:04:02.500,406.08,none
c6837a8b-cd9a-4c71-80a6-cfef54e03c02,1024,2025-04-17 08:54:49,11.3,128.230.244.99,"-23.691886,-59.980011",27.72,151,2025-04-17 09:11:46.000,209.05,none
92acd156-c2e0-4f31-b04f-34ebded49253,1014,2025-08-20 03:23:17,47.03,176.188.92.147,"15.436316,20.850485",31.47,88,2025-08-20 04:33:49.700,870.06,none
d90a8769-997f-4a18-b522-6d8ad4cfa626,1018,2025-07-29 23:51:00,22.41,194.174.129.122,"-6.948395,105.995074",20.12,143,2025-07-30 00:24:36.900,414.58,none
cb36e847-a552-4c91-ac76-c3605d82c97c,1039,2025-07-16 19:48:27,68.42,119.187.124.250,"41.4776685,-92.819063",31.52,169,2025-07-16 21:31:04.800,1265.77,none
1cfc8edb-eac4-4bc9-a674-b81581aea524,1020,2025-02-26 22:56:33,27.43,191.186.208.94,"-75.3430885,53.056155",15.8,131,2025-02-26 23:37:41.700,507.46,none
11fb754c-30a5-48dd-96ba-fa303c2b7260,1048,2025-09-30 11:03:48,45.87,64.154.246.218,"79.0351165,130.049275",98.44214548362203,2041,2025-09-30 12:12:36.300,848.59,dos_attack
5e83970d-95d1-4a2a-8c81-0722e1cfdc63,1042,2024-11-05 17:18:55,53.7,115.35.143.207,"-20.4503285,-110.960931",37.1,167,2024-11-05 18:39:28.000,993.45,none
2134a644-ea87-4776-a379-3afa738e8d18,1021,2025-07-16 17:24:38,52.21,17.26.161.36,"81.095792,-57.613645",12.44,59,2025-07-16 18:42:56.900,965.88,none
42c72b41-a3e2-418a-9769-dfec1a5d1ee4,1012,2025-06-18 16:09:10,34.73,105.182.227.192,"-37.0495655,-89.004808",19.83,118,2025-06-18 17:01:15.700,642.5,none
9c118e4d-9bd6-4a6c-8524-1ac7de3b00f0,1041,2025-10-01 09:38:36,19.62,222.62.185.119,"-83.3116535,51.712077",28.37,188,2025-10-01 10:08:01.800,362.97,none
4152d015-b55e-4492-bb92-25a43c682449,1005,2025-03-08 00:39:26,23.38,95.114.0.7,"-1.714782,-33.920673",15.47,134,2025-03-08 01:14:30.200,432.53,none
7e2c42a7-984f-4aa5-a208-6436028638ee,1043,2025-01-04 11:35:34,45.29,154.234.113.3,"-53.768517,-97.338927",31.92,76,2025-01-04 12:43:30.100,837.86,none
8fd3ce17-57ab-4f7b-8c0d-aa85cfe1aa3f,1041,2025-09-24 06:32:45,29.49,163.222.251.104,"49.1089155,20.931265",10.04,128,2025-09-24 07:16:59.100,545.56,none
2d26c836-8e42-40e2-ae83-4a7d3cf57d92,1025,2025-06-17 06:08:56,43.06,69.121.204.234,"58.0101245,70.846185",17.34,70,2025-06-17 07:13:31.400,796.61,none
6c931c8e-6e60-46ec-9187-a9220a4f1cc8,1011,2025-09-30 12:43:59,70.0,21.142.190.61,"42.5262865,170.809315",12.63,112,2025-09-30 14:28:59.000,1295.0,multi_user_conflict
c2dcff18-67c2-45ce-8f3c-5711956635a5,1040,2025-05-11 19:02:03,35.6,207.0.194.0,"65.7723425,178.861414",36.12,114,2025-05-11 19:55:27.000,658.6,none
a91fda05-2154-4b46-9ce6-8a04636611fb,1010,2025-03-09 14:07:21,39.51,103.141.194.77,"39.970526,-71.644266",22.09,71,2025-03-09 15:06:36.900,730.94,none
92143c2f-e02f-49a0-b4e5-5a3f9ff13571,1042,2025-09-22 05:17:59,39.02,52.213.83.177,"5.9752665,-176.162052",34.42,112,2025-09-22 06:16:30.800,721.87,none
bc9dc3bc-7568-4d05-b766-e8f9b33fbac7,1028,2025-09-28 11:22:48,36.41,37.171.96.217,"-45.308747,-55.020216",33.1,108,2025-09-28 12:17:24.900,673.58,multi_user_conflict
2e6d9089-97c4-483a-a825-d5e91d394197,1029,2025-04-25 20:26:44,45.59,191.17.107.139,"-42.2950275,-41.546270",15.14,54,2025-04-25 21:35:07.100,843.42,none
b3ee538c-3c3f-4eae-af38-9708803d8dde,1018,2025-08-06 07:44:50,62.29,209.200.31.169,"2.292620,-162.286111",35.39,131,2025-08-06 09:18:16.100,1152.36,none
a29b844c-9fad-4085-adb0-cbc9d709d9f6,1047,2025-01-05 08:42:12,43.87,11.186.135.55,"35.520370,76.147129",18.54,101,2025-10-11 04:16:50.300,811.59,multi_user_conflict
e96876e9-29bd-4d04-b3dc-d031576fcc2c,1010,2025-05-22 03:32:45,51.01,205.20.243.64,"-43.2265055,8.218893",32.07,51,2025-05-22 04:49:15.900,943.68,multi_user_conflict
e95c0c7a-186d-42c1-b44f-32650a9a6294,1025,2025-05-15 09:33:10,74.42,60.137.56.11,"18.8019465,-31.743226",30.59,146,2025-05-15 11:24:47.800,1376.77,multi_user_conflict
2102f77c-7311-41a4-a7b5-95b87553da0e,1020,2024-11-11 23:27:53,25.58,136.187.10.167,"-25.913642,-20.139836",13.75,167,2024-11-12 00:06:15.200,473.23,none
755e58a1-0a39-4610-936c-fe1e92b9fc06,1049,2025-07-29 10:40:23,29.41,121.113.88.50,"-77.1297455,-29.752099",36.85,75,2025-07-29 11:24:29.900,544.08,none
82431a53-a2b9-4e40-9b17-261be99a45b4,1035,2025-02-22 04:43:33,42.18,210.58.149.143,"8.306892,-81.125625",95.54198286258733,1228,2025-02-22 05:46:49.200,780.33,dos_attack
bb38ccd1-5dfa-4f02-9bfb-430410bae6db,1045,2024-11-01 09:10:47,12.25,104.153.183.87,"-75.520462,135.296746",14.81,80,2024-11-01 09:29:09.500,226.62,none
efe11a1f-b6ac-45b9-85bc-b5824776f9e8,1017,2025-10-15 19:44:08,22.97,42.59.219.100,"-0.127030,-86.949060",32.78,62,2025-10-15 20:18:35.300,424.94,none
e89397ee-2045-407e-8b67-9234c59fb4e8,1036,2025-01-21 13:18:57,36.76,122.138.140.40,"49.160357,-47.047142",16.07,64,2025-01-21 14:14:05.400,680.06,none
d017bedc-6cf6-4dda-a596-464f1c731b07,1042,2025-07-16 14:28:31,7.68,177.252.19.203,"77.0294745,39.024396",17.69,76,2025-07-16 14:40:02.200,142.08,none
63e2e15c-2835-4b7f-91be-9d0eef1f7ed7,1023,2025-10-01 15:35:49,39.54,117.243.40.185,"-57.578640,100.499563",18.75,56,2025-10-01 16:35:07.600,731.49,none
ec0c63b5-71ce-4585-b0a6-e44f37c2dbb1,1029,2025-01-31 16:55:42,44.04,128.63.61.25,"87.840866,68.830411",21.51,115,2025-01-31 18:01:45.600,814.74,none
515a18ca-4a65-4b1b-af0e-21f2cf9b5e15,1045,2025-09-11 18:06:53,60.43,194.74.48.200,"16.3673095,-122.247286",16.52,113,2025-09-11 19:37:31.700,1117.96,none
cb549a59-8dd3-4029-99ce-de41fecb0aba,1008,2025-08-18 00:55:51,45.52,12.46.148.177,"60.503565,59.113380",14.19,85,2025-08-18 02:04:07.800,842.12,none
f104ea11-7f5c-4be7-9849-ae6261c02b4d,1030,2025-08-01 00:02:39,59.27,164.25.243.10,"-50.443104,-45.093184",31.81,111,2025-08-01 01:31:33.300,1096.5,multi_user_conflict
3ff5d27c-8794-4358-936c-8296f155310e,1012,2025-07-10 10:30:46,62.78,27.199.120.15,"71.7861115,58.035471",24.46,179,2025-09-03 22:16:42.200,1161.43,multi_user_conflict
23ae1de4-5b3b-41b3-be71-b522deffdcf8,1001,2025-05-01 08:51:36,64.39,216.249.125.78,"23.4498605,0.163248",18.79,191,2025-05-01 10:28:11.100,1191.21,none
3b4cd237-1f06-475f-afac-08ef4a12ba12,1042,2024-11-19 17:55:01,6.55,165.226.110.20,"-87.596767,0.625695",10.53,60,2024-11-19 18:04:50.500,121.18,none
d3a006e9-6600-4f9a-bc63-d11cc58475a9,1037,2025-04-26 04:47:17,38.53,198.185.44.232,"65.341316,23.845833",12.94,159,2025-06-13 16:09:20.700,712.8,multi_user_conflict
2ebbbcea-2d05-4958-bf6a-face88d88830,1029,2025-05-23 17:08:53,74.16,171.74.164.98,"-63.881468,135.516210",30.88,173,2025-05-23 19:00:07.400,1371.96,multi_user_conflict
e86162bf-649e-465a-9d14-b028a389b904,1049,2024-11-16 21:46:02,26.18,194.230.50.39,"-21.7150775,-177.066708",13.36,100,2024-11-16 22:25:18.200,484.33,multi_user_conflict
71ade7ce-5d3f-4458-acb3-72469768daf9,1025,2025-08-10 02:54:52,59.12,45.123.111.163,"-54.5198655,-172.659863",15.21,194,2025-08-10 04:23:32.800,1093.72,none
1643a43d-f808-4989-a2ee-7a2ca4cd9f64,1025,2025-10-22 04:50:53,20.66,77.47.24.129,"54.356029,164.633630",98.6222254340195,4596,2025-10-22 05:21:52.400,382.21,dos_attack
921b703e-b96b-49d8-bae9-6bc2658471e5,1037,2025-01-26 10:24:44,8.37,3.20.88.185,"-46.172099,32.472886",34.93,66,2025-01-26 10:37:17.300,154.84,multi_user_conflict
b8ed6540-b1f7-41a0-8a15-877fb7578810,1043,2025-02-21 17:10:42,59.91,188.231.214.51,"23.9990355,-81.809277",18.6,54,2025-02-21 18:40:33.900,1108.34,none
77bc5501-14c8-40cd-9440-331d5f215f53,1027,2025-01-09 23:53:21,15.58,184.54.3.230,"72.6726535,-169.488979",30.72,94,2025-01-10 00:16:43.200,288.23,none
812cdac8-988a-467e-ba42-376bbb38540d,1006,2025-06-23 18:47:08,32.23,110.239.85.163,"49.722383,-164.435678",91.34940723004264,2839,2025-06-23 19:35:28.700,596.26,dos_attack
9b16c6aa-f1bf-4758-806b-756fe55bfd6e,1014,2024-11-20 01:52:42,62.01,53.187.17.112,"28.948610,133.834686",26.2,151,2024-11-20 03:25:42.900,1147.18,none
1a582033-e5fa-4330-916a-a685312105fe,1033,2025-07-28 10:00:53,8.17,49.163.187.131,"22.631496,123.355655",36.32,79,2025-07-28 10:13:08.300,151.15,none
b114aea5-dec5-445f-bf62-eb798edbe106,1015,2025-07-30 03:11:47,14.62,173.48.224.220,"-45.914856,-113.730101",33.9,68,2025-07-30 03:33:42.800,270.47,none
27882303-6e8d-41f3-9d1b-7b584f892c0f,1030,2025-10-13 10:02:06,43.57,207.55.222.81,"-0.151470,143.128776",93.72219431729577,1382,2025-10-13 11:07:27.300,806.04,dos_attack
417e3511-d357-4881-a8bc-6da7d6247537,1020,2025-08-20 10:57:22,51.49,110.37.119.61,"53.8113605,105.576729",34.45,137,2025-08-20 12:14:36.100,952.56,none
74c3258a-c590-4d73-83b1-b2af2fd14030,1048,2024-11-21 09:21:26,15.92,128.239.79.5,"76.2006535,18.202945",24.63,59,2024-11-21 09:45:18.800,0.0,payment_fraud
ef069e5a-6380-496f-9a7b-1b445c341f06,1009,2025-01-17 23:00:48,7.61,172.242.208.176,"-2.2792545,57.256072",34.71,113,2025-01-17 23:12:12.900,0.0,payment_fraud
e6887ec8-f700-45dc-91cd-76b2f58b03ec,1046,2024-11-07 01:28:03,33.12,122.10.205.247,"-20.0333465,-75.950733",32.57,121,2024-11-07 02:17:43.800,612.72,none
8719a066-87e6-4aec-9ec7-19c09828321c,1009,2024-12-05 03:22:20,43.65,63.47.63.64,"-27.540373,75.910448",24.26,55,2024-12-05 04:27:48.500,807.52,none
43f81da6-4411-44bd-8771-a17121841b60,1027,2024-11-05 20:53:42,50.93,48.89.79.53,"-1.7318285,-47.144337",31.48,172,2024-11-05 22:10:05.700,942.2,multi_user_conflict
3185348b-7fa3-4875-8c0b-fdb05067fc99,1010,2025-05-31 15:33:34,30.48,188.237.37.83,"78.744850,-111.052551",21.39,197,2025-05-31 16:19:17.200,0.0,payment_fraud
095940a9-1eda-4969-b625-7cfa32e260b2,1021,2025-03-01 09:00:42,49.65,77.60.61.39,"36.2019435,-103.233124",32.53,75,2025-03-01 10:15:10.500,918.52,none
f9bb7167-5c70-4660-86c1-eef4abea39b3,1009,2025-05-22 01:51:11,30.09,176.8.21.238,"68.970587,107.154290",29.52,181,2025-05-22 02:36:19.100,556.66,none
e2ecd45a-6b34-4321-9061-0fbacf3371f2,1041,2024-10-31 09:42:39,39.7,11.76.211.45,"-4.318140,-73.436345",17.08,190,2024-10-31 10:42:12.000,734.45,none
bfd93f8f-aac4-4669-8f56-9877febda33a,1030,2025-06-03 06:43:35,70.87,195.188.45.172,"58.2896365,-138.618382",16.66,78,2025-06-03 08:29:53.300,1311.1,none
bddb2db1-405e-4800-aa80-a931df4286d6,1002,2024-11-19 11:57:17,12.99,98.49.207.253,"-40.3768525,-170.000932",99.65206384030996,2703,2024-11-19 12:16:46.100,240.32,dos_attack
dc9be62b-a91e-43cf-aea8-8f9f867dbf30,1024,2025-09-07 20:50:42,45.39,113.57.215.168,"-70.473972,157.247510",21.52,85,2025-09-07 21:58:47.100,839.72,none
f93b175e-ddd2-4648-b74d-6990b146359b,1043,2025-01-30 07:30:02,69.76,135.104.93.101,"-74.097034,76.238854",25.19,154,2025-04-08 11:10:32.400,1290.56,multi_user_conflict
ffd2ec43-7f93-4737-9789-d48e442bf6b5,1034,2025-07-17 23:09:21,41.24,28.174.73.53,"-86.703051,-148.858922",26.23,187,2025-07-18 00:11:12.600,762.94,none
ec1ce8ae-c38e-494a-95ed-1c865b61dcc6,1025,2025-05-05 06:13:47,25.65,2.16.119.201,"-48.616776,-51.320299",10.74,53,2025-05-05 06:52:15.500,474.52,none
9bdda2bb-56f3-4ab2-ae5e-86423e7386e2,1002,2024-12-19 02:35:19,39.81,178.50.14.94,"68.483235,115.081041",22.19,93,2024-12-19 03:35:01.900,736.48,none
fa92b3a2-fc63-4908-a256-2d884ae22913,1020,2025-07-26 19:53:08,59.9,176.44.22.75,"86.0860255,140.447378",28.12,123,2025-07-26 21:22:59.000,0.0,payment_fraud
805a16b0-fab6-4192-b420-3354f5ce758a,1001,2024-12-30 04:12:40,54.66,2.20.90.136,"73.505721,-70.668189",13.51,92,2024-12-30 05:34:39.400,0.0,payment_fraud
65fcb08a-925a-47e2-9468-d70110599df5,1022,2025-10-10 22:06:45,43.39,201.223.54.105,"3.7597825,45.828790",24.13,72,2025-10-10 23:11:50.100,802.72,none
5f742d7d-2790-41f6-b393-e90037a2ba65,1027,2025-05-22 01:24:23,9.61,168.7.166.163,"13.4958185,-83.239409",35.17,114,2025-05-22 01:38:47.900,177.78,none
43d4b852-61db-4f20-89bf-5cfa1ad5c50f,1041,2025-08-18 01:06:45,49.68,71.197.78.101,"-74.3026525,23.014917",39.76,98,2025-03-26 05:15:42.200,919.08,multi_user_conflict
1bb0ffac-6e0d-44fa-904c-7a25d2a3dc87,1048,2025-01-10 14:06:26,70.31,176.71.194.114,"-84.301275,77.344238",29.03,126,2025-01-10 15:51:53.900,1300.74,none
a617d358-f806-4534-bdef-a4463d589403,1007,2025-01-24 14:32:13,59.42,63.244.52.30,"14.1102985,-141.030175",14.63,186,2025-01-24 16:01:20.800,1099.27,none
9ea1c273-45b2-4fa5-a928-1eb9f63b7ea6,1024,2025-10-18 08:28:46,48.48,72.123.224.96,"-4.621953,95.375495",22.48,78,2025-10-18 09:41:29.200,896.88,none
363f42ac-cef6-49d4-bb15-0cf5538c7688,1039,2025-01-27 11:29:29,21.5,158.47.10.122,"-46.4512875,103.963901",32.26,183,2025-01-27 12:01:44.000,397.75,none
464362c0-c0ff-4299-8e70-ddf43669d2c7,1042,2024-12-14 12:00:48,37.23,110.145.142.253,"45.943965,-92.023754",20.7,68,2024-12-14 12:56:38.700,688.76,none
40e4b17c-bd51-43ab-98cd-3355f449755b,1040,2025-04-06 19:47:31,52.17,9.210.116.50,"-62.198477,168.743399",19.68,154,2025-04-06 21:05:46.300,965.14,none
401f2dfa-4e5b-4617-bfe7-9fcc2acaeb56,1003,2024-11-26 22:47:53,15.19,173.13.51.81,"-2.689035,57.594351",11.21,66,2024-11-26 23:10:40.100,281.02,none
a4fd437a-f8dc-4e69-9130-8ecd07cffc7b,1004,2025-06-07 18:11:24,27.98,164.233.46.243,"37.181571,26.632961",21.12,148,2025-06-07 18:53:22.200,517.63,none
f30f56fd-d42e-4f46-8e48-f4747ccaef8c,1049,2025-03-05 05:23:31,50.69,35.254.115.70,"24.3965775,-173.539008",98.76596802530918,2664,2025-03-05 06:39:33.100,937.76,dos_attack
e85002a8-8316-4b47-9e91-f2ab899ac239,1037,2025-04-17 08:41:30,32.0,175.139.116.158,"34.8800425,-6.717550",15.31,102,2025-04-17 09:29:30.000,592.0,none
6a58fbf2-1381-4ae8-95e0-d1ccdc36c585,1036,2025-04-20 03:54:43,31.24,68.95.194.252,"22.028860,16.403943",28.19,182,2025-04-20 04:41:34.600,577.94,none
573c1241-a337-4dac-8167-87c2411e807d,1004,2025-05-04 23:13:55,50.6,48.114.66.72,"-46.5204785,-84.809673",15.06,150,2025-05-05 00:29:49.000,936.1,none
22d3dcd5-678d-40be-8911-64b992e64ea1,1041,2025-09-22 03:55:27,66.62,6.121.86.253,"58.476456,152.998687",21.72,141,2025-09-22 05:35:22.800,1232.47,none
b45e5e25-fa15-48d4-8329-653fc4c5ecad,1041,2025-04-08 08:32:16,34.02,76.249.184.63,"65.3895855,-76.304543",33.14,75,2025-04-08 09:23:17.800,629.37,none
f9be7855-f1b6-409f-8fcc-2bac9fa91b8c,1015,2025-05-13 05:05:14,28.03,122.193.65.65,"-65.134792,40.786796",24.18,123,2025-05-13 05:47:16.700,518.56,none
1a9ed203-b795-47ec-98df-344689162485,1016,2025-05-01 04:51:21,24.71,138.128.116.190,"-6.377553,27.325288",16.3,141,2025-05-01 05:28:24.900,457.14,none
6a16aa7c-0a2e-4009-a28f-ca3c0c5f2944,1032,2024-10-30 18:12:14,48.41,65.126.54.12,"68.2046705,-88.627703",23.41,163,2024-10-30 19:24:50.900,0.0,payment_fraud
6f9d91a9-cd8a-44c8-b4ce-de41d0b24763,1050,2024-12-24 01:55:49,40.16,220.7.126.97,"-58.213397,142.564631",34.15,153,2024-12-24 02:56:03.400,742.96,none
4afc0698-e64c-44ab-8ac5-2a101d27a564,1000,2024-11-21 08:45:15,66.23,193.144.247.68,"-10.0549175,142.302246",21.69,184,2024-11-21 10:24:35.700,1225.26,none
fac4ff3c-51a7-48c3-9998-3eaeb67c925b,1020,2025-02-10 00:49:03,68.16,46.50.19.213,"-84.3186595,-43.987332",16.19,56,2025-02-10 02:31:17.400,1260.96,none
010daf46-7681-4cc3-a6d8-76160d3fe56e,1038,2024-11-07 08:53:10,57.14,124.107.39.176,"31.1070735,117.057944",14.49,75,2024-11-07 10:18:52.600,1057.09,none
b1ee0cb2-b4f5-41ac-90df-67cad993a814,1024,2025-09-25 16:15:22,41.95,151.254.4.64,"-58.3150595,-68.253085",35.09,73,2025-09-25 17:18:17.500,776.08,none
71b848b7-b90a-484c-8bed-463f75c04b0e,1003,2024-12-30 03:46:37,47.34,101.152.181.107,"-5.2686255,-75.605245",35.06,119,2024-12-30 04:57:37.600,875.79,multi_user_conflict
c9c1c45a-583f-44f2-8f3d-515aba89df70,1001,2025-09-13 03:55:57,72.22,89.1.25.22,"-47.920254,124.325079",97.73804384723525,2830,2025-09-13 05:44:16.800,1336.07,dos_attack
06fb6d50-8815-4bd3-94e1-3f91b9a77ebf,1041,2025-04-13 05:18:10,61.32,33.248.239.195,"79.668576,149.520580",23.28,80,2025-04-13 06:50:08.800,1134.42,multi_user_conflict
ef88ecb0-8f6a-471c-8525-916b77e5e3ac,1008,2025-08-12 01:29:59,58.15,222.1.222.253,"-53.2447575,-62.851117",17.33,109,2025-08-12 02:57:12.500,1075.77,none
e4c5dd8c-024b-41bf-9d77-8b0c4a0cc2b6,1028,2025-08-09 06:44:02,65.92,2.122.187.81,"35.1289995,137.377785",37.22,84,2025-08-09 08:22:54.800,1219.52,none
8fd174d7-5d76-49ce-9472-22dc797e83c2,1016,2025-08-18 10:12:11,10.95,91.192.31.245,"37.003184,55.377872",33.69,122,2025-08-18 10:28:36.500,202.58,none
8a434eab-2bd3-4703-bebe-19fafe0ff33f,1013,2024-10-24 04:13:54,72.11,43.16.146.204,"30.6297105,44.368967",23.21,74,2024-10-24 06:02:03.900,1334.04,none
160b87c4-e159-4177-ae89-9deb0b339c17,1042,2025-10-20 18:06:09,17.98,1.237.170.113,"7.0927045,78.396518",36.51,100,2025-10-20 18:33:07.200,332.63,none
